sensor,instancia,valor,sensor_ciclo,cooler,valve,leakage,accumulator,stable,classificacao,row_number,__index_level_0__,ciclo_ajustado,valor_acumulado,saúde,valor_normalizado,falha_cooler,falha_valve,falha_leakage,falha_accumulator
ce,458,19.04,ce_6,3,100,0,115,0,3-100-0-115-0,20005445,20005445,6.0,115.774,75.0,0.06295887821017795,1,0,0,1
ce,458,19.22,ce_7,3,100,0,115,0,3-100-0-115-0,20005446,20005446,7.0,134.994,75.0,0.0686308492201039,1,0,0,1
ce,458,19.203,ce_8,3,100,0,115,0,3-100-0-115-0,20005447,20005447,8.0,154.197,75.0,0.06809516306916646,1,0,0,1
ce,458,19.311,ce_9,3,100,0,115,0,3-100-0-115-0,20005448,20005448,9.0,173.508,75.0,0.07149834567512206,1,0,0,1
ce,458,19.204,ce_10,3,100,0,115,0,3-100-0-115-0,20005449,20005449,10.0,192.71200000000002,75.0,0.06812667401922165,1,0,0,1
ce,458,19.246,ce_11,3,100,0,115,0,3-100-0-115-0,20005450,20005450,11.0,211.95800000000003,75.0,0.06945013392153765,1,0,0,1
ce,458,19.251,ce_12,3,100,0,115,0,3-100-0-115-0,20005451,20005451,12.0,231.20900000000003,75.0,0.06960768867181344,1,0,0,1
ce,458,19.282,ce_13,3,100,0,115,0,3-100-0-115-0,20005452,20005452,13.0,250.49100000000004,75.0,0.07058452812352288,1,0,0,1
ce,458,19.191,ce_14,3,100,0,115,0,3-100-0-115-0,20005453,20005453,14.0,269.682,75.0,0.06771703166850472,1,0,0,1
ce,458,18.925,ce_15,3,100,0,115,0,3-100-0-115-0,20005454,20005454,15.0,288.607,75.0,0.05933511895383643,1,0,0,1
ce,458,18.983,ce_16,3,100,0,115,0,3-100-0-115-0,20005455,20005455,16.0,307.59000000000003,75.0,0.061162754057034786,1,0,0,1
ce,458,19.241,ce_17,3,100,0,115,0,3-100-0-115-0,20005456,20005456,17.0,326.831,75.0,0.06929257917126196,1,0,0,1
ce,458,19.45,ce_18,3,100,0,115,0,3-100-0-115-0,20005457,20005457,18.0,346.281,75.0,0.07587836773278707,1,0,0,1
ce,458,19.748,ce_19,3,100,0,115,0,3-100-0-115-0,20005458,20005458,19.0,366.029,75.0,0.0852686308492201,1,0,0,1
ce,458,19.713,ce_20,3,100,0,115,0,3-100-0-115-0,20005459,20005459,20.0,385.742,75.0,0.08416574759729004,1,0,0,1
ce,458,19.738,ce_21,3,100,0,115,0,3-100-0-115-0,20005460,20005460,21.0,405.48,75.0,0.0849535213486686,1,0,0,1
ce,458,19.759,ce_22,3,100,0,115,0,3-100-0-115-0,20005461,20005461,22.0,425.23900000000003,75.0,0.08561525129982665,1,0,0,1
ce,458,19.742,ce_23,3,100,0,115,0,3-100-0-115-0,20005462,20005462,23.0,444.98100000000005,75.0,0.08507956514888922,1,0,0,1
ce,458,19.692,ce_24,3,100,0,115,0,3-100-0-115-0,20005463,20005463,24.0,464.67300000000006,75.0,0.08350401764613198,1,0,0,1
ce,458,19.439,ce_25,3,100,0,115,0,3-100-0-115-0,20005464,20005464,25.0,484.1120000000001,75.0,0.07553174728218051,1,0,0,1
ce,458,19.444,ce_26,3,100,0,115,0,3-100-0-115-0,20005465,20005465,26.0,503.5560000000001,75.0,0.0756893020324562,1,0,0,1
ce,458,19.3,ce_27,3,100,0,115,0,3-100-0-115-0,20005466,20005466,27.0,522.8560000000001,75.0,0.07115172522451549,1,0,0,1
ce,458,19.252,ce_28,3,100,0,115,0,3-100-0-115-0,20005467,20005467,28.0,542.1080000000001,75.0,0.06963919962186851,1,0,0,1
ce,458,19.424,ce_29,3,100,0,115,0,3-100-0-115-0,20005468,20005468,29.0,561.532,75.0,0.07505908303135334,1,0,0,1
ce,458,19.34,ce_30,3,100,0,115,0,3-100-0-115-0,20005469,20005469,30.0,580.8720000000001,75.0,0.07241216322672123,1,0,0,1
ce,458,19.235,ce_31,3,100,0,115,0,3-100-0-115-0,20005470,20005470,31.0,600.1070000000001,75.0,0.06910351347093108,1,0,0,1
ce,458,19.07,ce_32,3,100,0,115,0,3-100-0-115-0,20005471,20005471,32.0,619.1770000000001,75.0,0.06390420671183232,1,0,0,1
ce,458,19.1,ce_33,3,100,0,115,0,3-100-0-115-0,20005472,20005472,33.0,638.2770000000002,75.0,0.06484953521348669,1,0,0,1
ce,458,19.1,ce_34,3,100,0,115,0,3-100-0-115-0,20005473,20005473,34.0,657.3770000000002,75.0,0.06484953521348669,1,0,0,1
ce,458,18.878,ce_35,3,100,0,115,0,3-100-0-115-0,20005474,20005474,35.0,676.2550000000002,75.0,0.05785410430124464,1,0,0,1
ce,458,18.916,ce_36,3,100,0,115,0,3-100-0-115-0,20005475,20005475,36.0,695.1710000000003,75.0,0.05905152040334012,1,0,0,1
ce,458,18.959,ce_37,3,100,0,115,0,3-100-0-115-0,20005476,20005476,37.0,714.1300000000002,75.0,0.0604064912557113,1,0,0,1
ce,458,18.891,ce_38,3,100,0,115,0,3-100-0-115-0,20005477,20005477,38.0,733.0210000000002,75.0,0.058263746651961455,1,0,0,1
ce,458,18.88,ce_39,3,100,0,115,0,3-100-0-115-0,20005478,20005478,39.0,751.9010000000002,75.0,0.05791712620135489,1,0,0,1
ce,458,18.872,ce_40,3,100,0,115,0,3-100-0-115-0,20005479,20005479,40.0,770.7730000000001,75.0,0.057665038600913765,1,0,0,1
ce,458,18.809,ce_41,3,100,0,115,0,3-100-0-115-0,20005480,20005480,41.0,789.5820000000001,75.0,0.05567984874743972,1,0,0,1
ce,458,18.875,ce_42,3,100,0,115,0,3-100-0-115-0,20005481,20005481,42.0,808.4570000000001,75.0,0.057759571451079204,1,0,0,1
ce,458,18.779,ce_43,3,100,0,115,0,3-100-0-115-0,20005482,20005482,43.0,827.2360000000001,75.0,0.05473452024578536,1,0,0,1
ce,458,18.989,ce_44,3,100,0,115,0,3-100-0-115-0,20005483,20005483,44.0,846.2250000000001,75.0,0.06135181975736566,1,0,0,1
ce,458,18.946,ce_45,3,100,0,115,0,3-100-0-115-0,20005484,20005484,45.0,865.1710000000002,75.0,0.05999684890499448,1,0,0,1
ce,458,18.901,ce_46,3,100,0,115,0,3-100-0-115-0,20005485,20005485,46.0,884.0720000000001,75.0,0.058578856152512945,1,0,0,1
ce,458,18.938,ce_47,3,100,0,115,0,3-100-0-115-0,20005486,20005486,47.0,903.0100000000001,75.0,0.059744761304553244,1,0,0,1
ce,458,18.959,ce_48,3,100,0,115,0,3-100-0-115-0,20005487,20005487,48.0,921.969,75.0,0.0604064912557113,1,0,0,1
ce,458,18.921,ce_49,3,100,0,115,0,3-100-0-115-0,20005488,20005488,49.0,940.8900000000001,75.0,0.059209075153615814,1,0,0,1
ce,458,18.994,ce_50,3,100,0,115,0,3-100-0-115-0,20005489,20005489,50.0,959.8840000000001,75.0,0.06150937450764135,1,0,0,1
ce,458,18.952,ce_51,3,100,0,115,0,3-100-0-115-0,20005490,20005490,51.0,978.8360000000001,75.0,0.06018591460532536,1,0,0,1
ce,458,18.885,ce_52,3,100,0,115,0,3-100-0-115-0,20005491,20005491,52.0,997.7210000000001,75.0,0.058074680951630694,1,0,0,1
ce,458,18.926,ce_53,3,100,0,115,0,3-100-0-115-0,20005492,20005492,53.0,1016.6470000000002,75.0,0.0593666299038915,1,0,0,1
ce,458,19.017,ce_54,3,100,0,115,0,3-100-0-115-0,20005493,20005493,54.0,1035.6640000000002,75.0,0.06223412635890965,1,0,0,1
ce,458,19.065,ce_55,3,100,0,115,0,3-100-0-115-0,20005494,20005494,55.0,1054.7290000000003,75.0,0.06374665196155663,1,0,0,1
ce,458,19.098,ce_56,3,100,0,115,0,3-100-0-115-0,20005495,20005495,56.0,1073.8270000000002,75.0,0.06478651331337631,1,0,0,1
ce,458,19.1,ce_57,3,100,0,115,0,3-100-0-115-0,20005496,20005496,57.0,1092.9270000000001,75.0,0.06484953521348669,1,0,0,1
ce,458,19.043,ce_58,3,100,0,115,0,3-100-0-115-0,20005497,20005497,58.0,1111.97,75.0,0.0630534110603434,1,0,0,1
ce,458,19.033,ce_59,3,100,0,115,0,3-100-0-115-0,20005498,20005498,59.0,1131.003,75.0,0.06273830155979201,1,0,0,1
ce,458,19.352,ce_60,3,100,0,115,0,3-100-0-115-0,20005499,20005499,60.0,1150.355,75.0,0.07279029462738297,1,0,0,1
ce,1055,28.251,ce_1,20,100,0,130,0,20-100-0-130-0,46082400,46082400,1.0,28.251,90.0,0.3532062391681109,1,0,0,0
ce,1055,28.194,ce_2,20,100,0,130,0,20-100-0-130-0,46082401,46082401,2.0,56.445,90.0,0.3514101150149676,1,0,0,0
ce,1055,28.199,ce_3,20,100,0,130,0,20-100-0-130-0,46082402,46082402,3.0,84.644,90.0,0.35156766976524345,1,0,0,0
ce,1055,28.234,ce_4,20,100,0,130,0,20-100-0-130-0,46082403,46082403,4.0,112.87800000000001,90.0,0.3526705530171735,1,0,0,0
ce,1055,28.227,ce_5,20,100,0,130,0,20-100-0-130-0,46082404,46082404,5.0,141.10500000000002,90.0,0.35244997636678743,1,0,0,0
ce,1055,28.246,ce_6,20,100,0,130,0,20-100-0-130-0,46082405,46082405,6.0,169.35100000000003,90.0,0.3530486844178351,1,0,0,0
ce,1055,28.216,ce_7,20,100,0,130,0,20-100-0-130-0,46082406,46082406,7.0,197.56700000000004,90.0,0.35210335591618086,1,0,0,0
ce,1055,28.234,ce_8,20,100,0,130,0,20-100-0-130-0,46082407,46082407,8.0,225.80100000000004,90.0,0.3526705530171735,1,0,0,0
ce,1055,28.211,ce_9,20,100,0,130,0,20-100-0-130-0,46082408,46082408,9.0,254.01200000000006,90.0,0.35194580116590507,1,0,0,0
ce,1055,28.16,ce_10,20,100,0,130,0,20-100-0-130-0,46082409,46082409,10.0,282.1720000000001,90.0,0.3503387427130928,1,0,0,0
ce,1055,28.169,ce_11,20,100,0,130,0,20-100-0-130-0,46082410,46082410,11.0,310.34100000000007,90.0,0.35062234126358904,1,0,0,0
ce,1055,28.098,ce_12,20,100,0,130,0,20-100-0-130-0,46082411,46082411,12.0,338.4390000000001,90.0,0.34838506380967377,1,0,0,0
ce,1055,28.088,ce_13,20,100,0,130,0,20-100-0-130-0,46082412,46082412,13.0,366.5270000000001,90.0,0.3480699543091224,1,0,0,0
ce,1055,28.144,ce_14,20,100,0,130,0,20-100-0-130-0,46082413,46082413,14.0,394.6710000000001,90.0,0.34983456751221037,1,0,0,0
ce,1055,28.26,ce_15,20,100,0,130,0,20-100-0-130-0,46082414,46082414,15.0,422.9310000000001,90.0,0.3534898377186072,1,0,0,0
ce,1055,28.284,ce_16,20,100,0,130,0,20-100-0-130-0,46082415,46082415,16.0,451.2150000000001,90.0,0.3542461005199306,1,0,0,0
ce,1055,27.829,ce_17,20,100,0,130,0,20-100-0-130-0,46082416,46082416,17.0,479.0440000000001,90.0,0.33990861824484003,1,0,0,0
ce,1055,28.188,ce_18,20,100,0,130,0,20-100-0-130-0,46082417,46082417,18.0,507.2320000000001,90.0,0.35122104931463677,1,0,0,0
ce,1055,28.199,ce_19,20,100,0,130,0,20-100-0-130-0,46082418,46082418,19.0,535.431,90.0,0.35156766976524345,1,0,0,0
ce,1055,28.542,ce_20,20,100,0,130,0,20-100-0-130-0,46082419,46082419,20.0,563.9730000000001,90.0,0.3623759256341579,1,0,0,0
ce,1055,28.54,ce_21,20,100,0,130,0,20-100-0-130-0,46082420,46082420,21.0,592.513,90.0,0.3623129037340475,1,0,0,0
ce,1055,28.54,ce_22,20,100,0,130,0,20-100-0-130-0,46082421,46082421,22.0,621.053,90.0,0.3623129037340475,1,0,0,0
ce,1055,28.556,ce_23,20,100,0,130,0,20-100-0-130-0,46082422,46082422,23.0,649.609,90.0,0.36281707893492987,1,0,0,0
ce,1055,28.6,ce_24,20,100,0,130,0,20-100-0-130-0,46082423,46082423,24.0,678.2090000000001,90.0,0.3642035607373562,1,0,0,0
ce,1055,28.554,ce_25,20,100,0,130,0,20-100-0-130-0,46082424,46082424,25.0,706.763,90.0,0.3627540570348195,1,0,0,0
ce,1055,28.123,ce_26,20,100,0,130,0,20-100-0-130-0,46082425,46082425,26.0,734.8860000000001,90.0,0.34917283756105244,1,0,0,0
ce,1055,27.937,ce_27,20,100,0,130,0,20-100-0-130-0,46082426,46082426,27.0,762.8230000000001,90.0,0.34331180085079566,1,0,0,0
ce,1055,27.937,ce_28,20,100,0,130,0,20-100-0-130-0,46082427,46082427,28.0,790.7600000000001,90.0,0.34331180085079566,1,0,0,0
ce,1055,27.956,ce_29,20,100,0,130,0,20-100-0-130-0,46082428,46082428,29.0,818.7160000000001,90.0,0.3439105089018433,1,0,0,0
ce,1055,27.925,ce_30,20,100,0,130,0,20-100-0-130-0,46082429,46082429,30.0,846.6410000000001,90.0,0.3429336694501339,1,0,0,0
ce,1055,27.895,ce_31,20,100,0,130,0,20-100-0-130-0,46082430,46082430,31.0,874.5360000000001,90.0,0.3419883409484795,1,0,0,0
ce,1055,27.771,ce_32,20,100,0,130,0,20-100-0-130-0,46082431,46082431,32.0,902.307,90.0,0.3380809831416417,1,0,0,0
ce,1055,27.944,ce_33,20,100,0,130,0,20-100-0-130-0,46082432,46082432,33.0,930.251,90.0,0.3435323775011816,1,0,0,0
ce,1055,27.797,ce_34,20,100,0,130,0,20-100-0-130-0,46082433,46082433,34.0,958.048,90.0,0.3389002678430754,1,0,0,0
ce,1055,27.78,ce_35,20,100,0,130,0,20-100-0-130-0,46082434,46082434,35.0,985.828,90.0,0.338364581692138,1,0,0,0
ce,1055,27.795,ce_36,20,100,0,130,0,20-100-0-130-0,46082435,46082435,36.0,1013.6229999999999,90.0,0.3388372459429652,1,0,0,0
ce,1055,27.71,ce_37,20,100,0,130,0,20-100-0-130-0,46082436,46082436,37.0,1041.3329999999999,90.0,0.3361588151882779,1,0,0,0
ce,1055,27.78,ce_38,20,100,0,130,0,20-100-0-130-0,46082437,46082437,38.0,1069.1129999999998,90.0,0.338364581692138,1,0,0,0
ce,1055,27.715,ce_39,20,100,0,130,0,20-100-0-130-0,46082438,46082438,39.0,1096.8279999999997,90.0,0.33631636993855357,1,0,0,0
ce,1055,27.745,ce_40,20,100,0,130,0,20-100-0-130-0,46082439,46082439,40.0,1124.5729999999996,90.0,0.337261698440208,1,0,0,0
ce,1055,27.754,ce_41,20,100,0,130,0,20-100-0-130-0,46082440,46082440,41.0,1152.3269999999995,90.0,0.3375452969907043,1,0,0,0
ce,1055,27.726,ce_42,20,100,0,130,0,20-100-0-130-0,46082441,46082441,42.0,1180.0529999999994,90.0,0.33666299038916014,1,0,0,0
ce,1055,27.675,ce_43,20,100,0,130,0,20-100-0-130-0,46082442,46082442,43.0,1207.7279999999994,90.0,0.33505593193634786,1,0,0,0
ce,1055,27.691,ce_44,20,100,0,130,0,20-100-0-130-0,46082443,46082443,44.0,1235.4189999999994,90.0,0.3355601071372301,1,0,0,0
ce,1055,27.64,ce_45,20,100,0,130,0,20-100-0-130-0,46082444,46082444,45.0,1263.0589999999995,90.0,0.33395304868441783,1,0,0,0
ce,1055,27.663,ce_46,20,100,0,130,0,20-100-0-130-0,46082445,46082445,46.0,1290.7219999999995,90.0,0.33467780053568613,1,0,0,0
ce,1055,27.71,ce_47,20,100,0,130,0,20-100-0-130-0,46082446,46082446,47.0,1318.4319999999996,90.0,0.3361588151882779,1,0,0,0
ce,1055,27.678,ce_48,20,100,0,130,0,20-100-0-130-0,46082447,46082447,48.0,1346.1099999999997,90.0,0.3351504647865133,1,0,0,0
ce,1055,27.392,ce_49,20,100,0,130,0,20-100-0-130-0,46082448,46082448,49.0,1373.5019999999997,90.0,0.326138333070742,1,0,0,0
ce,1055,27.425,ce_50,20,100,0,130,0,20-100-0-130-0,46082449,46082449,50.0,1400.9269999999997,90.0,0.3271781944225618,1,0,0,0
ce,1055,27.432,ce_51,20,100,0,130,0,20-100-0-130-0,46082450,46082450,51.0,1428.3589999999997,90.0,0.32739877107294774,1,0,0,0
ce,1055,27.416,ce_52,20,100,0,130,0,20-100-0-130-0,46082451,46082451,52.0,1455.7749999999996,90.0,0.3268945958720655,1,0,0,0
ce,1055,27.432,ce_53,20,100,0,130,0,20-100-0-130-0,46082452,46082452,53.0,1483.2069999999997,90.0,0.32739877107294774,1,0,0,0
ce,1055,27.397,ce_54,20,100,0,130,0,20-100-0-130-0,46082453,46082453,54.0,1510.6039999999996,90.0,0.3262958878210177,1,0,0,0
ce,1055,27.408,ce_55,20,100,0,130,0,20-100-0-130-0,46082454,46082454,55.0,1538.0119999999995,90.0,0.3266425082716244,1,0,0,0
ce,1055,27.743,ce_56,20,100,0,130,0,20-100-0-130-0,46082455,46082455,56.0,1565.7549999999994,90.0,0.3371986765400976,1,0,0,0
ce,1055,27.64,ce_57,20,100,0,130,0,20-100-0-130-0,46082456,46082456,57.0,1593.3949999999995,90.0,0.33395304868441783,1,0,0,0
ce,1055,27.731,ce_58,20,100,0,130,0,20-100-0-130-0,46082457,46082457,58.0,1621.1259999999995,90.0,0.336820545139436,1,0,0,0
ce,1055,27.679,ce_59,20,100,0,130,0,20-100-0-130-0,46082458,46082458,59.0,1648.8049999999996,90.0,0.3351819757365684,1,0,0,0
ce,1055,27.805,ce_60,20,100,0,130,0,20-100-0-130-0,46082459,46082459,60.0,1676.6099999999997,90.0,0.3391523554435166,1,0,0,0
ce,1307,27.43,ce_1,20,80,0,100,0,20-80-0-100-0,57089760,57089760,1.0,27.43,70.0,0.32733574917283753,1,1,0,1
ce,1307,27.406,ce_2,20,80,0,100,0,20-80-0-100-0,57089761,57089761,2.0,54.836,70.0,0.326579486371514,1,1,0,1
ce,1307,27.461,ce_3,20,80,0,100,0,20-80-0-100-0,57089762,57089762,3.0,82.297,70.0,0.32831258862454693,1,1,0,1
ce,1307,27.429,ce_4,20,80,0,100,0,20-80-0-100-0,57089763,57089763,4.0,109.726,70.0,0.3273042382227823,1,1,0,1
ce,1307,27.477,ce_5,20,80,0,100,0,20-80-0-100-0,57089764,57089764,5.0,137.203,70.0,0.3288167638254293,1,1,0,1
ce,1307,27.461,ce_6,20,80,0,100,0,20-80-0-100-0,57089765,57089765,6.0,164.664,70.0,0.32831258862454693,1,1,0,1
ce,1307,27.484,ce_7,20,80,0,100,0,20-80-0-100-0,57089766,57089766,7.0,192.148,70.0,0.32903734047581534,1,1,0,1
ce,1307,27.484,ce_8,20,80,0,100,0,20-80-0-100-0,57089767,57089767,8.0,219.632,70.0,0.32903734047581534,1,1,0,1
ce,1307,27.508,ce_9,20,80,0,100,0,20-80-0-100-0,57089768,57089768,9.0,247.14000000000001,70.0,0.32979360327713875,1,1,0,1
ce,1307,27.326,ce_10,20,80,0,100,0,20-80-0-100-0,57089769,57089769,10.0,274.466,70.0,0.32405861036710254,1,1,0,1
ce,1307,27.397,ce_11,20,80,0,100,0,20-80-0-100-0,57089770,57089770,11.0,301.863,70.0,0.3262958878210177,1,1,0,1
ce,1307,27.4,ce_12,20,80,0,100,0,20-80-0-100-0,57089771,57089771,12.0,329.263,70.0,0.3263904206711831,1,1,0,1
ce,1307,27.318,ce_13,20,80,0,100,0,20-80-0-100-0,57089772,57089772,13.0,356.58099999999996,70.0,0.32380652276666144,1,1,0,1
ce,1307,27.591,ce_14,20,80,0,100,0,20-80-0-100-0,57089773,57089773,14.0,384.17199999999997,70.0,0.33240901213171575,1,1,0,1
ce,1307,27.58,ce_15,20,80,0,100,0,20-80-0-100-0,57089774,57089774,15.0,411.75199999999995,70.0,0.33206239168110907,1,1,0,1
ce,1307,27.729,ce_16,20,80,0,100,0,20-80-0-100-0,57089775,57089775,16.0,439.48099999999994,70.0,0.3367575232393256,1,1,0,1
ce,1307,27.723,ce_17,20,80,0,100,0,20-80-0-100-0,57089776,57089776,17.0,467.20399999999995,70.0,0.3365684575389947,1,1,0,1
ce,1307,27.676,ce_18,20,80,0,100,0,20-80-0-100-0,57089777,57089777,18.0,494.87999999999994,70.0,0.3350874428864029,1,1,0,1
ce,1307,27.888,ce_19,20,80,0,100,0,20-80-0-100-0,57089778,57089778,19.0,522.7679999999999,70.0,0.3417677642980936,1,1,0,1
ce,1307,27.854,ce_20,20,80,0,100,0,20-80-0-100-0,57089779,57089779,20.0,550.622,70.0,0.3406963919962186,1,1,0,1
ce,1307,27.901,ce_21,20,80,0,100,0,20-80-0-100-0,57089780,57089780,21.0,578.5229999999999,70.0,0.3421774066488104,1,1,0,1
ce,1307,27.836,ce_22,20,80,0,100,0,20-80-0-100-0,57089781,57089781,22.0,606.3589999999999,70.0,0.34012919489522603,1,1,0,1
ce,1307,27.865,ce_23,20,80,0,100,0,20-80-0-100-0,57089782,57089782,23.0,634.2239999999999,70.0,0.34104301244682517,1,1,0,1
ce,1307,27.775,ce_24,20,80,0,100,0,20-80-0-100-0,57089783,57089783,24.0,661.9989999999999,70.0,0.3382070269418622,1,1,0,1
ce,1307,27.826,ce_25,20,80,0,100,0,20-80-0-100-0,57089784,57089784,25.0,689.8249999999999,70.0,0.3398140853946746,1,1,0,1
ce,1307,27.71,ce_26,20,80,0,100,0,20-80-0-100-0,57089785,57089785,26.0,717.535,70.0,0.3361588151882779,1,1,0,1
ce,1307,27.756,ce_27,20,80,0,100,0,20-80-0-100-0,57089786,57089786,27.0,745.2909999999999,70.0,0.3376083188908145,1,1,0,1
ce,1307,27.722,ce_28,20,80,0,100,0,20-80-0-100-0,57089787,57089787,28.0,773.0129999999999,70.0,0.3365369465889397,1,1,0,1
ce,1307,27.729,ce_29,20,80,0,100,0,20-80-0-100-0,57089788,57089788,29.0,800.742,70.0,0.3367575232393256,1,1,0,1
ce,1307,27.687,ce_30,20,80,0,100,0,20-80-0-100-0,57089789,57089789,30.0,828.429,70.0,0.3354340633370096,1,1,0,1
ce,1307,27.843,ce_31,20,80,0,100,0,20-80-0-100-0,57089790,57089790,31.0,856.2719999999999,70.0,0.3403497715456121,1,1,0,1
ce,1307,27.834,ce_32,20,80,0,100,0,20-80-0-100-0,57089791,57089791,32.0,884.1059999999999,70.0,0.34006617299511577,1,1,0,1
ce,1307,27.612,ce_33,20,80,0,100,0,20-80-0-100-0,57089792,57089792,33.0,911.7179999999998,70.0,0.3330707420828737,1,1,0,1
ce,1307,27.63,ce_34,20,80,0,100,0,20-80-0-100-0,57089793,57089793,34.0,939.3479999999998,70.0,0.3336379391838663,1,1,0,1
ce,1307,27.607,ce_35,20,80,0,100,0,20-80-0-100-0,57089794,57089794,35.0,966.9549999999998,70.0,0.332913187332598,1,1,0,1
ce,1307,27.559,ce_36,20,80,0,100,0,20-80-0-100-0,57089795,57089795,36.0,994.5139999999998,70.0,0.33140066172995114,1,1,0,1
ce,1307,27.696,ce_37,20,80,0,100,0,20-80-0-100-0,57089796,57089796,37.0,1022.2099999999998,70.0,0.3357176618875059,1,1,0,1
ce,1307,27.202,ce_38,20,80,0,100,0,20-80-0-100-0,57089797,57089797,38.0,1049.4119999999998,70.0,0.3201512525602647,1,1,0,1
ce,1307,27.365,ce_39,20,80,0,100,0,20-80-0-100-0,57089798,57089798,39.0,1076.7769999999998,70.0,0.3252875374192531,1,1,0,1
ce,1307,27.42,ce_40,20,80,0,100,0,20-80-0-100-0,57089799,57089799,40.0,1104.197,70.0,0.3270206396722861,1,1,0,1
ce,1307,27.39,ce_41,20,80,0,100,0,20-80-0-100-0,57089800,57089800,41.0,1131.587,70.0,0.32607531117063177,1,1,0,1
ce,1307,27.372,ce_42,20,80,0,100,0,20-80-0-100-0,57089801,57089801,42.0,1158.959,70.0,0.32550811406963914,1,1,0,1
ce,1307,27.318,ce_43,20,80,0,100,0,20-80-0-100-0,57089802,57089802,43.0,1186.277,70.0,0.32380652276666144,1,1,0,1
ce,1307,27.365,ce_44,20,80,0,100,0,20-80-0-100-0,57089803,57089803,44.0,1213.642,70.0,0.3252875374192531,1,1,0,1
ce,1307,27.455,ce_45,20,80,0,100,0,20-80-0-100-0,57089804,57089804,45.0,1241.097,70.0,0.3281235229242161,1,1,0,1
ce,1307,27.326,ce_46,20,80,0,100,0,20-80-0-100-0,57089805,57089805,46.0,1268.423,70.0,0.32405861036710254,1,1,0,1
ce,1307,27.031,ce_47,20,80,0,100,0,20-80-0-100-0,57089806,57089806,47.0,1295.454,70.0,0.314762880100835,1,1,0,1
ce,1307,26.834,ce_48,20,80,0,100,0,20-80-0-100-0,57089807,57089807,48.0,1322.288,70.0,0.30855522293997156,1,1,0,1
ce,1307,27.145,ce_49,20,80,0,100,0,20-80-0-100-0,57089808,57089808,49.0,1349.433,70.0,0.31835512840712143,1,1,0,1
ce,1307,27.193,ce_50,20,80,0,100,0,20-80-0-100-0,57089809,57089809,50.0,1376.626,70.0,0.3198676540097684,1,1,0,1
ce,1307,27.129,ce_51,20,80,0,100,0,20-80-0-100-0,57089810,57089810,51.0,1403.7549999999999,70.0,0.3178509532062392,1,1,0,1
ce,1307,27.189,ce_52,20,80,0,100,0,20-80-0-100-0,57089811,57089811,52.0,1430.944,70.0,0.3197416102095478,1,1,0,1
ce,1307,27.097,ce_53,20,80,0,100,0,20-80-0-100-0,57089812,57089812,53.0,1458.041,70.0,0.31684260280447457,1,1,0,1
ce,1307,27.177,ce_54,20,80,0,100,0,20-80-0-100-0,57089813,57089813,54.0,1485.2179999999998,70.0,0.31936347880888605,1,1,0,1
ce,1307,27.142,ce_55,20,80,0,100,0,20-80-0-100-0,57089814,57089814,55.0,1512.36,70.0,0.31826059555695596,1,1,0,1
ce,1307,27.257,ce_56,20,80,0,100,0,20-80-0-100-0,57089815,57089815,56.0,1539.617,70.0,0.32188435481329764,1,1,0,1
ce,1307,27.17,ce_57,20,80,0,100,0,20-80-0-100-0,57089816,57089816,57.0,1566.787,70.0,0.3191429021585001,1,1,0,1
ce,1307,27.42,ce_58,20,80,0,100,0,20-80-0-100-0,57089817,57089817,58.0,1594.207,70.0,0.3270206396722861,1,1,0,1
ce,1307,27.256,ce_59,20,80,0,100,0,20-80-0-100-0,57089818,57089818,59.0,1621.4630000000002,70.0,0.3218528438632424,1,1,0,1
ce,1307,27.5,ce_60,20,80,0,100,0,20-80-0-100-0,57089819,57089819,60.0,1648.9630000000002,70.0,0.3295415156766976,1,1,0,1
ce,1467,46.868,ce_1,100,100,0,90,1,100-100-0-90-1,64078560,64078560,1.0,46.868,60.0,0.9398455963447299,0,0,0,1
ce,1467,46.821,ce_2,100,100,0,90,1,100-100-0-90-1,64078561,64078561,2.0,93.689,60.0,0.9383645816921379,0,0,0,1
ce,1467,46.768,ce_3,100,100,0,90,1,100-100-0-90-1,64078562,64078562,3.0,140.457,60.0,0.9366945013392154,0,0,0,1
ce,1467,47.15,ce_4,100,100,0,90,1,100-100-0-90-1,64078563,64078563,4.0,187.607,60.0,0.9487316842602803,0,0,0,1
ce,1467,47.06,ce_5,100,100,0,90,1,100-100-0-90-1,64078564,64078564,5.0,234.667,60.0,0.9458956987553175,0,0,0,1
ce,1467,47.025,ce_6,100,100,0,90,1,100-100-0-90-1,64078565,64078565,6.0,281.692,60.0,0.9447928155033873,0,0,0,1
ce,1467,46.981,ce_7,100,100,0,90,1,100-100-0-90-1,64078566,64078566,7.0,328.673,60.0,0.943406333700961,0,0,0,1
ce,1467,47.06,ce_8,100,100,0,90,1,100-100-0-90-1,64078567,64078567,8.0,375.733,60.0,0.9458956987553175,0,0,0,1
ce,1467,47.006,ce_9,100,100,0,90,1,100-100-0-90-1,64078568,64078568,9.0,422.73900000000003,60.0,0.9441941074523397,0,0,0,1
ce,1467,46.892,ce_10,100,100,0,90,1,100-100-0-90-1,64078569,64078569,10.0,469.63100000000003,60.0,0.9406018591460533,0,0,0,1
ce,1467,46.988,ce_11,100,100,0,90,1,100-100-0-90-1,64078570,64078570,11.0,516.619,60.0,0.943626910351347,0,0,0,1
